piece_index,canonical_composer,canonical_title,year,split,midi_filename,total_length_sec,section_index,start_sec,end_sec,num_onsets,onsets_per_sec,median_note_length_sec,median_ioi_sec,speed_category,speed_category_num
131,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_074_PIANO074_MID--AUDIO-split_07-08-17_Piano-e_2-04_wav--1.midi,715.1625,9,660.0,715.1625,208,3.770677543621118,0.0604166666665832,0.178124999999909,medium,1
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,1,0.0,60.0,128,2.1333333333333333,0.3343750000000014,0.3145833333333385,slow,0
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,2,60.0,240.0,979,5.438888888888889,0.0844473527409005,0.158687648961542,very_fast,3
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,3,240.0,300.0,190,3.1666666666666665,0.1468750000000511,0.2437500000000341,medium,1
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,4,300.0,360.0,331,5.516666666666667,0.0416666666666856,0.1624999999999943,very_fast,3
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,5,360.0,420.0,254,4.233333333333333,0.1093749999999431,0.1281249999999545,fast,2
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,6,420.0,480.0,110,1.8333333333333333,0.4291666666666174,0.3979166666665605,slow,0
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,7,480.0,540.0,413,6.883333333333334,0.0593749999999886,0.1500000000000056,very_fast,3
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,8,540.0,600.0,347,5.783333333333333,0.0614583333333484,0.1593750000000682,very_fast,3
132,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--1.midi,624.4083333333333,9,600.0,624.4083333333333,40,1.6387845681119857,0.1036458333333598,0.1572916666669925,slow,0
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,1,0.0,60.0,114,1.9,0.5854166666666689,0.5968750000000185,slow,0
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,2,60.0,240.0,960,5.333333333333333,0.0636859809027776,0.1598871527777713,fast,2
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,3,240.0,300.0,198,3.3,0.0947916666667083,0.2572916666667311,medium,1
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,4,300.0,420.0,580,4.833333333333333,0.0682058189655032,0.1607291666666637,fast,2
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,5,420.0,480.0,97,1.6166666666666667,0.5817708333332519,0.4822916666665264,slow,0
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,6,480.0,540.0,402,6.7,0.0479166666666515,0.1541666666666969,very_fast,3
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,7,540.0,600.0,362,6.033333333333333,0.046875,0.1416666666666515,very_fast,3
133,Felix Mendelssohn,Variations Serieuses Op. 54,2017,train,2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--4.midi,633.0864583333333,8,600.0,633.0864583333333,81,2.448131473727293,0.0541666666666742,0.1562500000000568,slow,0
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,1,0.0,60.0,89,1.4833333333333334,0.4375,0.7317708333333304,slow,0
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,2,60.0,240.0,974,5.411111111111111,0.0844923746577705,0.1588033667008966,very_fast,3
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,3,240.0,360.0,409,3.408333333333333,0.1885426217399858,0.2297986068663514,medium,1
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,4,360.0,420.0,385,6.416666666666667,0.0546875,0.1184895833333143,very_fast,3
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,5,420.0,480.0,63,1.05,0.7825520833332007,0.8131510416665151,slow,0
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,6,480.0,600.0,756,6.3,0.0578479800485376,0.1495182636133292,very_fast,3
134,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--3.midi,641.7903645833333,7,600.0,641.7903645833333,145,3.4696993301137318,0.05859375,0.1699218750001137,medium,1
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,1,0.0,60.0,92,1.5333333333333334,0.3899739583333312,0.7109375000000018,slow,0
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,2,60.0,120.0,280,4.666666666666667,0.165364583333357,0.1770833333333428,fast,2
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,3,120.0,180.0,347,5.783333333333333,0.0553385416666714,0.1653645833333143,very_fast,3
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,4,180.0,240.0,226,3.7666666666666666,0.064453125,0.2083333333332859,medium,1
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,5,240.0,300.0,299,4.983333333333333,0.091796875,0.1523437500000142,fast,2
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,6,300.0,360.0,183,3.05,0.2454427083333143,0.259765625,slow,0
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,7,360.0,420.0,404,6.733333333333333,0.0638020833333712,0.125,very_fast,3
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,8,420.0,480.0,62,1.0333333333333334,0.6516927083334281,0.7838541666666288,slow,0
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,9,480.0,600.0,670,5.583333333333333,0.070246424129429,0.1583760883084836,very_fast,3
135,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--1.midi,650.9348958333333,10,600.0,650.9348958333333,179,3.514290096630712,0.0572916666666287,0.1627604166667424,medium,1
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,1,0.0,60.0,73,1.2166666666666666,0.8020833333333286,0.7916666666666718,slow,0
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,2,60.0,120.0,286,4.766666666666667,0.2070312499999929,0.1783854166666856,fast,2
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,3,120.0,180.0,334,5.566666666666666,0.0677083333333428,0.1666666666666856,very_fast,3
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,4,180.0,240.0,227,3.783333333333333,0.0651041666666856,0.228515625,medium,1
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,5,240.0,300.0,322,5.366666666666666,0.08203125,0.14453125,very_fast,3
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,6,300.0,360.0,166,2.7666666666666666,0.3841145833333144,0.2669270833333144,slow,0
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,7,360.0,420.0,394,6.566666666666666,0.0611979166666287,0.1236979166666856,very_fast,3
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,8,420.0,540.0,270,2.25,0.3388069058642016,0.2092303240741616,slow,0
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,9,540.0,600.0,409,6.816666666666666,0.0755208333333712,0.1432291666666287,very_fast,3
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,10,600.0,660.0,357,5.95,0.0839843750000568,0.1302083333334849,very_fast,3
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,11,660.0,720.0,228,3.8,0.0989583333332575,0.1315104166667424,medium,1
136,Felix Mendelssohn,"Variations Serieuses, Op. 54",2008,train,2008/MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--2.midi,723.2057291666666,12,720.0,723.2057291666666,0,0.0,,,slow,0
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,1,0.0,60.0,138,2.3,0.317708333333341,0.2822916666666657,slow,0
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,2,60.0,180.0,617,5.141666666666667,0.1047246420853544,0.172916666666659,fast,2
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,3,180.0,240.0,218,3.633333333333333,0.0572916666666571,0.2041666666666515,medium,1
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,4,240.0,300.0,274,4.566666666666666,0.0843749999999659,0.1635416666666742,fast,2
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,5,300.0,360.0,197,3.283333333333333,0.2973958333333257,0.2484375000000227,medium,1
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,6,360.0,420.0,441,7.35,0.0427083333333371,0.1177083333333257,very_fast,3
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,7,420.0,480.0,87,1.45,0.5010416666667084,0.8093749999999886,slow,0
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,8,480.0,540.0,245,4.083333333333333,0.0557291666667083,0.1765625000000454,fast,2
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,9,540.0,660.0,698,5.816666666666666,0.0665457855778599,0.1562477614614612,very_fast,3
137,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_03_R2_2015_wav--2.midi,677.7041666666667,10,660.0,677.7041666666667,6,0.3389032713579669,1.2286458333335304,0.203125,slow,0
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,1,0.0,60.0,109,1.8166666666666669,0.3572916666666685,0.6182291666666764,slow,0
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,2,60.0,180.0,648,5.4,0.0896460262345712,0.1551922582304571,very_fast,3
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,3,180.0,360.0,693,3.85,0.11062635281387,0.2029108044733037,medium,1
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,4,360.0,420.0,402,6.7,0.0635416666666515,0.1177083333333826,very_fast,3
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,5,420.0,480.0,61,1.0166666666666666,0.6437500000000114,0.8848958333333314,slow,0
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,6,480.0,540.0,242,4.033333333333333,0.0635416666667652,0.1729166666666515,fast,2
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,7,540.0,600.0,400,6.666666666666667,0.0864583333333257,0.1375000000002728,very_fast,3
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,8,600.0,660.0,266,4.433333333333334,0.0583333333333939,0.1677083333333939,fast,2
138,Felix Mendelssohn,"Variations Serieuses, Op. 54",2015,train,2015/MIDI-Unprocessed_R2_D1-2-3-6-7-8-11_mid--AUDIO-from_mp3_07_R2_2015_wav--2.midi,669.6864583333333,9,660.0,669.6864583333333,1,0.1032369071943218,3.949479166666947,,slow,0
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,1,0.0,60.0,132,2.2,0.2473958333333357,0.296875,slow,0
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,2,60.0,240.0,990,5.5,0.0624473905723799,0.1523305976431146,very_fast,3
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,3,240.0,300.0,161,2.683333333333333,0.1263020833333143,0.2740885416666856,slow,0
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,4,300.0,360.0,295,4.916666666666667,0.0455729166666856,0.1874999999999715,fast,2
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,5,360.0,420.0,243,4.05,0.0800781249999715,0.154296875,fast,2
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,6,420.0,480.0,109,1.8166666666666669,0.3802083333333712,0.4127604166666287,slow,0
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,7,480.0,540.0,415,6.916666666666667,0.046875,0.1497395833333712,very_fast,3
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,8,540.0,600.0,356,5.933333333333334,0.0429687500001136,0.1406250000001137,very_fast,3
139,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_01_7_10_13_Group_MID--AUDIO_02_R3_2013_wav--1.midi,615.8138020833333,9,600.0,615.8138020833333,6,0.3794153972828342,1.2356770833332575,1.2317708333333712,slow,0
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,1,0.0,60.0,92,1.5333333333333334,0.3190104166666669,0.6744791666666714,slow,0
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,2,60.0,120.0,252,4.2,0.1953124999999929,0.1979166666666714,medium,1
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,3,120.0,240.0,661,5.508333333333334,0.0539231908724222,0.1552758998361076,very_fast,3
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,4,240.0,300.0,258,4.3,0.09375,0.1497395833333712,fast,2
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,5,300.0,360.0,163,2.716666666666667,0.3268229166666287,0.3131510416666572,slow,0
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,6,360.0,420.0,407,6.783333333333333,0.0533854166666287,0.1282552083333143,very_fast,3
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,7,420.0,480.0,101,1.6833333333333331,0.3548177083332575,0.6328124999999716,slow,0
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,8,480.0,540.0,261,4.35,0.0598958333332575,0.1627604166666856,fast,2
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,9,540.0,660.0,681,5.675,0.0747330824767661,0.1460149749143848,very_fast,3
140,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_11_R3_2013_wav--1.midi,666.421875,10,660.0,666.421875,1,0.1557177615571776,4.997395833333599,,slow,0
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,1,0.0,60.0,131,2.183333333333333,0.3040364583333304,0.2936197916666643,slow,0
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,2,60.0,240.0,996,5.533333333333333,0.0574093247991941,0.1478328679300583,very_fast,3
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,3,240.0,300.0,152,2.533333333333333,0.2708333333333144,0.2981770833333144,slow,0
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,4,300.0,360.0,308,5.133333333333334,0.0377604166666287,0.1770833333333712,fast,2
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,5,360.0,420.0,240,4.0,0.1041666666666856,0.1601562499999431,medium,1
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,6,420.0,480.0,121,2.0166666666666666,0.3971354166666856,0.3385416666666856,slow,0
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,7,480.0,540.0,414,6.9,0.0455729166666287,0.14453125,very_fast,3
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,8,540.0,600.0,350,5.833333333333333,0.0481770833333712,0.1484375,very_fast,3
141,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,614.52734375,9,600.0,614.52734375,7,0.481849959666577,0.8528645833333712,1.2187500000001137,slow,0
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,1,0.0,60.0,109,1.8166666666666669,0.4622395833333339,0.6875000000000018,slow,0
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,2,60.0,240.0,911,5.061111111111111,0.0786424030369569,0.1690242807811837,fast,2
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,3,240.0,360.0,495,4.125,0.0954716435185372,0.2092092803030113,fast,2
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,4,360.0,420.0,363,6.05,0.0533854166665719,0.1158854166666287,very_fast,3
142,Felix Mendelssohn,"Variations Serieuses, Op. 54",2013,train,2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,643.4127604166666,5,420.0,480.0,70,1.1666666666666667,0.6484375000000568,0.8281249999999432,slow,0
